"type","id","status","title","link","match_type","needle","image_count","images","text_preview"
"posts","8960","publish","EPA là gì? EPA TSCA là gì trong xuất nhập khẩu gỗ?","https://knacert.com.vn/cong-cu-cai-tien/epa-la-gi-epa-tsca-la-gi-trong-xuat-nhap-khau-go/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","Tiêu chuẩn TSCA Title VI là một tiêu chuẩn mới quy định lượng khí thải cho phép từ chất kết dính được sử dụng trong các sản phẩm gỗ composite. Tiêu chuẩn EPA TSCA này liên quan chặt chẽ với các quy tắc nghiêm ngặt được đặt ra trước đây bởi Ủy ban Tài nguyên Hàng không California "
"posts","8960","publish","EPA là gì? EPA TSCA là gì trong xuất nhập khẩu gỗ?","https://knacert.com.vn/cong-cu-cai-tien/epa-la-gi-epa-tsca-la-gi-trong-xuat-nhap-khau-go/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png",""
"posts","9196","publish","Giới thiệu các Chương trình trong Quý 3/2023 tại KNA","https://knacert.com.vn/tin-tuc-tieu-chuan/gioi-thieu-cac-chuong-trinh-trong-quy-32023-tai-kna/","known_asset_reference","known_cta_asset","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png","/span> ✔️ Phương pháp – công cụ cải tiến: 5S, Kaizen, QA-QC, 7QC,… ✔️ Các dịch vụ khác THÔNG TIN CHI TIẾT VUI LÒNG LIÊN HỆ KNA CERT Trụ sở chính: Tầng 11, Tòa nhà Ladeco Building, 266 Đội Cấn, Ba Đình, Hà Nội Chi nhánh:"
"posts","9196","publish","Giới thiệu các Chương trình trong Quý 3/2023 tại KNA","https://knacert.com.vn/tin-tuc-tieu-chuan/gioi-thieu-cac-chuong-trinh-trong-quy-32023-tai-kna/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/44.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png","THÔNG TIN CHUYỂN KHOẢN HỌC PHÍ Nội dung chuyển khoản: Tên học viên + SĐT + Khóa đào tạo QA QC STK: 12610001341470 CTK: PHAM MINH LUAN Ngân hàng: BIDV * Học viên chuyển khoản trước Ngày 17/08/2023 để được ưu đãi Học phí khóa QA/QC THAM KHẢO DỊCH VỤ ĐÀO TẠO &amp; ĐÁNH GIÁ KHÁC CỦA "
"posts","9196","publish","Giới thiệu các Chương trình trong Quý 3/2023 tại KNA","https://knacert.com.vn/tin-tuc-tieu-chuan/gioi-thieu-cac-chuong-trinh-trong-quy-32023-tai-kna/","table_cta_candidate","contact_href+cta_filename+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png",""
"posts","9555","publish","Lịch đào tạo Public Tháng 9 + 10 - KNA CERT","https://knacert.com.vn/tin-tuc-dao-tao/lich-dao-tao-public-thang-9-10-kna-cert/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/lich-dao-tao-public-t9-to-2023.png","le="" "">Mục tiêu của các khóa học ISO, HACCP... không chỉ dừng lại ở mức độ biết mà còn học để HIỂU và ÁP DỤNG TỐT tại doanh nghiệp. Chính vì vậy, để đáp ứng nhu cầu của học viên, KNA liên tục khai giảng các khóa đào tạo Publics trong tháng 9 - 10. DANH SÁCH KHÓA HỌC >> Click vào "
"posts","9555","publish","Lịch đào tạo Public Tháng 9 + 10 - KNA CERT","https://knacert.com.vn/tin-tuc-dao-tao/lich-dao-tao-public-thang-9-10-kna-cert/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-1.png","1","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-1.png","DANH SÁCH KHÓA HỌC >> Click vào mục ""chi tiết"" để xem NỘI DUNG KHÓA HỌC đầy đủ STT COURSE/ KHÓA HỌC THÁNG 9 THÁNG 10 HỌC PHÍ LỊCH HỌC GIỜ HÀNH CHÍNH (8h30:17h00) LỊCH HỌC TỐI (7h00:10h00) LỊCH HỌC GIỜ HÀNH CHÍNH (8h30:17h00) LỊCH HỌC TỐI (7h00:10h00) THÔNG TIN 1 Đào tạo Xây dựng "
"posts","10069","publish","Cập nhật thông tin mới nhất về kiểm tra chất lượng vật liệu xây dựng nhập khẩu","https://knacert.com.vn/tin-tuc-nganh-nghe/cap-nhat-thong-tin-moi-nhat-ve-kiem-tra-chat-luong-vat-lieu-xay-dung-nhap-khau/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/thi-truong-vat-lieu-xay-dung-thoi-bao-gia-austdoor-1.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/11/thi-truong-vat-lieu-xay-dung-thoi-bao-gia-austdoor-1.jpg","Thực hiện kiểm tra chất lượng vật liệu xâu dựng nhập khẩu theo QCVN Theo tiêu chuẩn kỹ thuật QCVN 16:2019/BXD do Bộ Xây Dựng ban hành, quy định rõ về việc kiểm tra chất lượng hàng hóa trước khi thông quan đối với các sản phẩm thuộc danh mục vật liệu xây dựng. Các cá nhân, tổ chức"
"posts","12323","publish","Giá dịch vụ chứng nhận HACCP bao gồm khoản phí nào?","https://knacert.com.vn/tin-tuc-tieu-chuan/gia-dich-vu-chung-nhan-haccp-bao-gom-khoan-phi-nao/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/gia-dich-vu-chung-nhan-haccp-bao-gom-khoan-phi-nao-5.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/11/gia-dich-vu-chung-nhan-haccp-bao-gom-khoan-phi-nao-5.jpg","Trước khi lựa chọn dịch vụ chứng nhận, doanh nghiệp cần đánh giá quy mô sản xuất và phạm vi áp dụng hệ thống HACCP . Các yêu cầu về chứng nhận có thể thay đổi tùy thuộc vào loại hình sản phẩm, quy trình sản xuất và yêu cầu của các đối tác hoặc khách hàng. Đảm bảo rằng dịch vụ chứ"
"posts","13518","publish","Nhà máy không có HACCP có được không? Các doanh nghiệp nào nên áp dụng HACCP?","https://knacert.com.vn/tin-tuc-nganh-nghe/nha-may-khong-co-haccp-co-duoc-khong-cac-doanh-nghiep-nao-nen-ap-dung-haccp/","known_asset_reference","known_cta_asset","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","hiệu lực quốc tế, trong đó có HACCP. Doanh nghiệp sản xuất thức ăn chăn nuôi: Các công ty chế biến thức ăn cho gia súc, gia cầm áp dụng HACCP để đảm bảo an toàn cho sản phẩm đầu vào trong chuỗi cung ứng thực phẩm. &nbsp; Bài viết trên đây của KNA CERT đã giải đáp thắc mắc liên qu"
"posts","13518","publish","Nhà máy không có HACCP có được không? Các doanh nghiệp nào nên áp dụng HACCP?","https://knacert.com.vn/tin-tuc-nganh-nghe/nha-may-khong-co-haccp-co-duoc-khong-cac-doanh-nghiep-nao-nen-ap-dung-haccp/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png",""
"posts","13552","publish","Báo giá kiểm kê khí nhà kính - Tổng hợp thông tin chi tiết","https://knacert.com.vn/tin-tuc-tieu-chuan/bao-gia-kiem-ke-khi-nha-kinh-tong-hop-thong-tin-chi-tiet/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/07/Cac-yeu-to-anh-huong-den-bao-gia-kiem-ke-khi-nha-kinh.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/07/Cac-yeu-to-anh-huong-den-bao-gia-kiem-ke-khi-nha-kinh.jpg","Dựa trên báo giá kiểm kê khí nhà kính, doanh nghiệp có thể dự trù ngân sách cần thiết cho quá trình kiểm kê, bao gồm cả chi phí trực tiếp (các khoản mục đã nêu) và chi phí gián tiếp (ví dụ: chi phí nhân sự nội bộ tham gia vào quá trình, chi phí cơ sở vật chất hỗ trợ). Việc dự trù"
"posts","13552","publish","Báo giá kiểm kê khí nhà kính - Tổng hợp thông tin chi tiết","https://knacert.com.vn/tin-tuc-tieu-chuan/bao-gia-kiem-ke-khi-nha-kinh-tong-hop-thong-tin-chi-tiet/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/07/Tai-sao-doanh-nghiep-can-tim-hieu-ro-ve-bao-gia-kiem-ke-khi-nha-kinh.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/07/Tai-sao-doanh-nghiep-can-tim-hieu-ro-ve-bao-gia-kiem-ke-khi-nha-kinh.jpg","Báo giá kiểm kê khí nhà kính đóng vai trò quan trọng trong việc giúp doanh nghiệp hiểu rõ về chi phí và các yếu tố liên quan đến quá trình thực hiện kiểm kê khí nhà kính. Từ đó, doanh nghiệp có thể đưa ra những quyết định tối ưu và phù hợp với nguồn lực của mình. Hãy cùng KNA CER"
"posts","13661","publish","DANH SÁCH CÁC ĐƠN VỊ KIỂM TOÁN ĐỘC LẬP BSCI - LỰA CHỌN ĐỐI TÁC TIN CẬY","https://knacert.com.vn/tin-tuc-tieu-chuan/danh-sach-cac-don-vi-kiem-toan-doc-lap-bsci-lua-chon-doi-tac-tin-cay/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/danh-sach-cac-don-vi.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/11/danh-sach-cac-don-vi.jpg","1. Có đầy đủ giấy phép hoạt động Đơn vị kiểm toán cần phải có đầy đủ giấy phép hoạt động và chứng nhận hợp pháp từ các cơ quan quản lý có thẩm quyền như amfori. Giấy phép này không chỉ là bằng chứng về tính pháp lý và uy tín của đơn vị kiểm toán, mà còn đảm bảo rằng họ tuân thủ c"
"posts","13906","publish","BSCI MEMBERS LÀ GÌ? CÁCH THAM GIA & LỢI ÍCH KHI TRỞ THÀNH THÀNH VIÊN","https://knacert.com.vn/tin-tuc-tieu-chuan/bsci-members-la-gi-cach-tham-gia-loi-ich-khi-tro-thanh-thanh-vien/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/10/Huong-dan-cach-thuc-dang-ky-tro-thanh-BSCI-members-1024x769.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/10/Huong-dan-cach-thuc-dang-ky-tro-thanh-BSCI-members-1024x769.jpg","1. Nâng cao uy tín thương hiệu và sự tin cậy từ đối tác quốc tế Khi một doanh nghiệp trở thành BSCI Member, họ được công nhận là đơn vị cam kết thực hiện trách nhiệm xã hội, đảm bảo điều kiện làm việc an toàn, minh bạch và công bằng. Điều này giúp doanh nghiệp xây dựng hình ảnh t"
"posts","13915","publish","Đăng ký ISO 9001: Hướng dẫn chi tiết để thành công","https://knacert.com.vn/tin-tuc-tieu-chuan/dang-ky-iso-9001-huong-dan-chi-tiet-de-thanh-cong/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/10/Nhung-sai-lam-thuong-gap-khi-dang-ky-ISO-9001.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/10/Nhung-sai-lam-thuong-gap-khi-dang-ky-ISO-9001.jpg","1. Giai đoạn đánh giá nội bộ trước khi đăng ký ISO 9001 Trước khi gửi hồ sơ cho tổ chức chứng nhận ISO 9001, bạn cần tự kiểm tra hệ thống quản lý chất lượng của mình. Giai đoạn này giống như buổi diễn tập trước ngày thi vậy. Hãy lập một checklist dựa trên tiêu chuẩn ISO 9001 – ví"
"posts","13915","publish","Đăng ký ISO 9001: Hướng dẫn chi tiết để thành công","https://knacert.com.vn/tin-tuc-tieu-chuan/dang-ky-iso-9001-huong-dan-chi-tiet-de-thanh-cong/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/10/Quy-trinh-dang-ky-ISO-9001-gom-nhung-buoc-nao.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/10/Quy-trinh-dang-ky-ISO-9001-gom-nhung-buoc-nao.jpg","Bạn có bao giờ tự hỏi làm thế nào để doanh nghiệp của mình nổi bật giữa hàng ngàn đối thủ? Đăng ký ISO 9001 chính là câu trả lời! Đây không chỉ là một chứng nhận quốc tế về quản lý chất lượng mà còn là “tấm vé thông hành” giúp bạn tăng uy tín, cải thiện quy trình và chinh phục nh"
"posts","13915","publish","Đăng ký ISO 9001: Hướng dẫn chi tiết để thành công","https://knacert.com.vn/tin-tuc-tieu-chuan/dang-ky-iso-9001-huong-dan-chi-tiet-de-thanh-cong/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/10/Thu-tuc-dang-ky-ISO-9001-Huong-dan-chi-tiet-tung-giai-doan.jpg","1","https://knacert.com.vn/wp-content/uploads/2025/10/Thu-tuc-dang-ky-ISO-9001-Huong-dan-chi-tiet-tung-giai-doan.jpg","Bước 1: Tìm hiểu và chuẩn bị hồ sơ đăng ký ISO 9001 Trước tiên, bạn cần hiểu rõ ISO 9001 yêu cầu gì. Đây là tiêu chuẩn về hệ thống quản lý chất lượng, nên doanh nghiệp cần có một bộ tài liệu thể hiện cách bạn vận hành và kiểm soát chất lượng. Hãy bắt đầu bằng việc xây dựng chính "
"posts","24398","publish","Khóa đào tạo ISO 14001:2015 – Nhận thức và đánh giá viên nội bộ theo ISO 14001:2015","https://knacert.com.vn/tin-tuc-tieu-chuan/khoa-dao-tao-iso-140012015/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2026/03/khoa-hoc-dao-tao-iso-14001-2015-3.png","14001:2015 cho cá nhân, tổ chức. Tự tin là một trong những trung tâm đào tạo khóa học chứng chỉ ISO 14001 chất lượng nhất trên thị trường hiện nay. Khóa học được thực hiện bởi giảng viên là những chuyên gia nhiều năm kinh nghiệm giúp học viên có thể áp dụng thành công Hệ thống qu"
"posts","24398","publish","Khóa đào tạo ISO 14001:2015 – Nhận thức và đánh giá viên nội bộ theo ISO 14001:2015","https://knacert.com.vn/tin-tuc-tieu-chuan/khoa-dao-tao-iso-140012015/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888.png","1","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888.png","ĐỐI TƯỢNG THAM GIA KHÓA ĐÀO TẠO ISO 14001:2015 Nhân sự tham gia quản lý môi trường; Ban lãnh đạo của các coogn ty có áp dụng hệ thống ISO 14001 Quản lý về đảm bảo môi trường và các thành viên trong ban ISO Những người muốn hiểu ISO 14001 và thực hiện đánh giá môi trường nội bộ đố"
"posts","24398","publish","Khóa đào tạo ISO 14001:2015 – Nhận thức và đánh giá viên nội bộ theo ISO 14001:2015","https://knacert.com.vn/tin-tuc-tieu-chuan/khoa-dao-tao-iso-140012015/","table_cta_candidate","cta_text_or_phone","0","","✅⭐ Dấu IAF Công nhận Quốc tế ? KNA CERT Cung cấp nhiều Dịch vụ trọn gói cho quý khách hàng ! ✅⭐ Thủ tục đăng ký nhanh gọn ? Với đội ngũ chuyên gia giàu kinh nghiệm, KNA Cert cung cấp dịch vụ chuyên nghiệp nhất cho quý khách hàng ✅⭐ Chính sách hậu mãi sau chứng nhận ? salesmanager"
